"txt","prob"
#Advan #Election2016 #SnackElection Quality ad by The Martin Agency. Loved producing this.
,0.810711
Today we ask "who did you vote for in #Election2016 " did you normalize were you complicit to
,0.323501
Considering the age requirement, what was the approximate percentage of voting-eligible Americans that did not vote…
,0.20868
Every #liberal is currently acting like it is still Nov 7th and the polls are true! Sad! This explains everything #Election2016
,0.621742
Hey libs u thought #Election2016 was a shock, just wait, w/the #MSM deranged vitriolic propaganda, u r gonna be in…
,0.587111
#Turnout #Turnout #Turnout For ten months during #Election2016 I bellowed, #Turnout wins close elections.…
,0.932141
Aren't these all the same folks who said Hillary had a 98% chance of winning #Election2016 ?
,0.982746
A list circulated for #Election2016 246? separate #TrumpRussia BUSINESSES from…
,0.67195
Video: 2020 Presidential Candidate With Criminal Past #election2016
,0.924907
Must have been the same survey population who said #Hillary was going to win #Election2016
,0.963783
Ana's right. Many in nation are deeply involved in hearings since #Election2016. Take off DC blinders!
,0.252434
#FBI says new emails won't change the results of its Clinto #anthonyweiner #culture #election #election2016 #email
,0.688298
#russia #election2016 Do you think the new NSA document leaked to the Intercept is definitive proof of Russian meddling in our elections?
,0.0018354
Observer: NSA's Latest Leak Debacle Explained: #TrumpRussiaGate #ElectionRigging #Election2016
,0.0476163
QUESTION; Does anyone else enjoy re watching the #Hillary #MSNBC #Election2016 coverage? Love watching #Liberal #Meltdown
,0.997833
*mic drop* #wednesdaywisdom #dncfraudlawsuit #demexit #election2016 #dnc  Murray Hill, Manhattan
,0.992626
#ItMakesMeSmileWhen #HillaryClinton blames everyone BUT herself for losing #Election2016 #MAGA #TRUMP…
,0.973866
Video: Election turnout #election2016
,0.979335
Video: On Eve of State Budget Deadline, Disagreements Remain #election2016
,0.860708
Video: Mario King wins Moss Point mayoral election #election2016
,0.971602
"Is there anything you want to tell us about the Russian involvement in #Election2016 that we don't already know fr…
,0.420165
Video: Shea Dobson wins Ocean Springs mayoral election #election2016
,0.997996
Can someone tell me when the #Democrats are going to #accepttheresult of the #Election2016 #maga #resisttheresistance #MakeAmericaGreatAgain
,0.984243
#Election2016 #MSM promoted #Clinton savaged #Trump - what does that say about influence of MSM
,0.948106
#Politics #Election2016 #GreenParty -&gt; New The woman Democrats love to hate
,0.900133
Btwn #Brexit and #Election2016 there was WAYYY too much of a laissez faire attitude toward the outcome..…
,0.712638
Why did #Comey "reopen" #Clinton "investigation" 11 days before #Election2016? What real factors influ…
,0.998274
Big manifesto pledge from the greens. #reevaluating #election2016…
,0.745625
srsly DEM need 2go2 PA WI OH MI heartland if wish 2B relevant again 2 working ppl #DNCFraudLawsuit…
,0.849833
ALL *45 YUCK WANTS IS #PompAndCircumstance HE CRAVES #Spotlight❗ONLY REASON HE GOT N2…
,0.616674
Retweeted Mr Cake (@MrCakeUK): Awesome bumper sticker! #PresidentialElection2016 #Election2016 #BreakingBad...
,0.34657
is here, and he's called the #FakeNews King, so if you want to blame someone for #Election2016... #WhipSmart #Journalism
,0.744636
5 days in UK + mixed opinions on #GE2017 I called Brexit and Trump before. Its going conversative for exactly same reasons as #Election2016
,0.584389
Sanders Democrat and iron worker gearing up to challenge Ryan via /r/SandersForPresident
,0.256829
#Democrats #Independents: #Trump interferes with #Investigation #RussianMeddling #Election2016; #Republicans: no…
,0.376513
is just another fool unhinged by the fact they didn't get their way. Spoiled liberal elites can't lose grac…
,0.52752
the only thing the Democrats are interested in is tearing the country apart usurping the will of the voters our…
,0.564758
Stephen Colbert Wants an Election Do-Over #StephenColbert #Election2016
,0.507175
Wa…
,0.302378
#RussiaThing #RussiaCollusion #Election2016 #LockHerUp #HillaryForPrison FOOD FOR THOUGHT The entire thing is a...
,0.531124
If there is one thing I have learned it is that The Russians are very busy people. #Qatar #Election2016 #Hackers
,0.455702
Are #Democrats willing 2 REIMBURSE #USA 4 these WASTEFUL WITCH HUNTS? Just CAN'T GET OVER #Election2016. (DNI Coats…
,0.917534
these polls are know to be #fake they proved wrong during #Election2016 they are part of the…
,0.717892
Trump Proud!!   Flashback Wednesday!!  #MAGA  #TrumpTrain #Election2016
,0.956819
Karen Handel: "I do not support a livable wage" via /r/SandersForPresident #feelthebern…
,0.523797
Video: Andrew Clip 1 #election2016
,0.896624
What #NSALeak shows is govt knows alot more than we are being told about #RussianHack of #Election2016. #RealityLeighWinner is whistleblower
,0.800599
#sorrynotsorry srsly Comey had no guts let evidence of #emailgate against #ImWithHer + her minions d…
,0.778326
Top-Secret #NSA report details Russian #Election2016 hardware software hacking. Is US voting secure?…
,0.269112
#JeffSessions #Resignation Offer Not #FakeNews/HeadFake #Trump and #Sessions Screwed/Turn On Each Other…
,0.331997
I've been TELLING ppl I've seen more ppl gain more weight this winter than EVER! Since the #Election2016
,0.842236
To deflect attention from Hillary other Dems. #Election2016
,0.836289
#SpecialCounsel #Mueller Hiring #Prosecutors w/ Experience Going After #Mafia #Enron #Watergate #Trump #TrumpRussia…
,0.409331
ex #NationalSecurity Adv #Flynn turned over ~ 600p docs to #Senate #Intelligence Cmte #russia #trump #TrumpRussia…
,0.0321874
The REAL story on #NSA Leaked Doc: #TrumpRussia hackers INFILTRATED voter-information vendors before #Election2016.
,0.983826
spot on DEMs lose 1,100+ gov't seats since '08 because there was no econ…
,0.566107
America needed a 20 gallon can to bail out #election2016 #republicans,@gop gave us a shot glass #inadequate,#incapable,#inappropriate #loser
,0.903677
So was stealing money from kids w/cancer. And owned slaves. #Election2016 #Winning #Bernie2020
,0.872409
EuropeUnion : MANY PEOPLE HAVE HAD ENOUGH #USA #Trump #election2016 (…
,0.546195
Mhmyet #imwithher didnt believe #Conservatives #Independents pointing-out relevant facts during #election2016"https://t.co/v7Bd0H5AZM"
,0.65855
MANY PEOPLE HAVE HAD ENOUGH #USA #Trump #election2016
,0.534359
Video: Comey Asked Sessions to Run Interference With White House #election2016
,0.603836
Don't forget how the DNC treated Bernie. via /r/SandersForPresident #feelthebern…
,0.893453
The Real/Legitimate #POTUS45 #PresidentHillaryClinton #Time for #SCOTUS to #Nullify #Election2016 S…
,0.627539
Yah! What said! #Election2016 was stolen! So Blow it out your ASS!! #PresidentHillaryClinton Won!! By w…
,0.76838
Wow. Considerable overlap between Eric Trump's 'charity' board and Trump executive te…
,0.234919
I expect thousands of my party #kanye #election2016
,0.878844
Video: Ward Five Election Night #election2016
,0.891948
#TheResistance #Trump contaminatedAll #Republicans onCmteThatInvestigates #TrumpRussia…
,0.171866
hahaha, so happy! #Election2016
,0.763345
I voted for Donald Trump and Mike Pence.#TrumpTrain #Election2016
,0.101621
The Russians did nothing. #Qatar, #Election2016, #Brixit. It's US-Ellite breaking all laws unpunished. #USA is too weak to investigate them
,0.965426
And why are the Dems that were briefed just fine with keeping that bombshell secret? THAT'S what I want to know.…
,0.738466
Since keeps #demonstrating they're FINE w #Election2016 (which is WEIRD, since #primary #votes were #Hacked ),…
,0.402765
His First Priorities #Election2016
,0.602447
I'm still shocked Marco Rubio didn't get the nod over Hillary as Dem candidate in #Election2016
,0.85481
Amending my #Election2016 comment about #Chess v. #Checkers ; We're now playin' #TicTacToe #maddow
,0.235807
Those state visits at the end of the campaign were one of the red flags #Election2016
,0.740924
I voted for Donald Trump and Mike Pence. Will you join me? #TrumpTrain #Election2016
,0.128497
Think we’ve all learned this lesson the hard way... #Election2016
,0.516986
Video: Moss Point Mayoral Election #election2016
,0.965368
Video: Bay St. Louis Mayoral Election #election2016
,0.853134
#POTUS Spike in Islamophobic/anti-Semitic vandalism violence since #Election2016 #DoYourJob #speakout , denounce it.
,0.226665
Spike in Islamophobic/anti-Semitic vandalism violence since #Election2016 #DoYourJob
,0.441161
report says #Russia hacked US #voting system manufacturer before #US #Election2016 election. #democracy
,0.194119
#NewYork Attorney Gen: Over 220k Voters Were Improperly Purged Ahead Of The 2016 Presidential Primary #Election2016
,0.90126
Those two Repub Dem still covering up. If not for the leak we would know nothing about how deep Russia military w…
,0.0376122
Great analysis from re: #Election2016
,0.627949
Video: Ward Five Election Day #election2016
,0.880632
On the bright side, the results of the Democratic #NJPrimary2017 are somewhat less upsetting than those of #Election2016 ¯\_(ツ)_/¯
,0.925721
I recall all those #fakenews tweets about Clinton and Epstein during #Election2016 -- wonder now if…
,0.994506
Also, does MSM expect us to believe their Presidential approval numbers? Like those are real accurate! #election2016
,0.649608
Bernie's Drug Re-Importation Amendment Defeated AGAIN via /r/SandersForPresident
,0.446074
Remember during the #election2016 when y'all were DRAGGING the - WHICH LITERALLY SAVES LIVES WORLDWIDE.…
,0.779135
Read this e erybody. Should #election2016 be declared void?
,0.660022
Katrina Vanden Heuvel: 'democrats Focus Too Much On Russia' (pls RT↺❤️) ️️ #Election2016 #Poli
,0.439426
#Election2016 was normal? post misses many logic exits off a looong highway h/t
,0.871824
Video: Senate Sends Criminal Justice Bills to Governor's Desk #election2016
,0.862918
I think we'll eventually find out that the #TrumpFamily is indebted to #Putin that it all comes down to money. #Election2016 #TrumpRussia
,0.0326693
Had any other #GOP candidate won #Election2016, #BobCorker would likely've been our Sec.of State. #qatar #QatarBan
,0.258033
The original report changing everything: Top-Secret #NSA Report Details #RussianHacking Effort Before #Election2016
,0.225229
Video: Voter Registration Nearing for July 8 Runoff Election #election2016
,0.833457
Can start by apologizing to Mr Khan and his poor wife that you tortured during #election2016. #DumpTrump
,0.0868223
#MichaelMoore is doing his part now, but let's not forget how he treated #HillaryClinton. It was disgraceful.…
,0.255392
Time for Democrats to unite around Medicare for all via /r/SandersForPresident #feelthebern…
,0.517655
Video: Slow and steady voter turnout in Biloxi #election2016
,0.887476
Video: Voters hitting the polls in Biloxi #election2016
,0.842139
Kasich would've greeted Obama Policies #Election2016
,0.82018
theIntercept: TOP-SECRET NSA REPORT DETAILS RUSSIAN HACKING EFFORT DAYS BEFORE #ELECTION2016 #Whistleblowers
,0.101894
Reuters: Trump Administration attempts to suppress #Election2016 hacking #news by charging document leaker
,0.574622
Disputed Election of 1877: The Top-Secret Inauguration of Rutherford B. Hayes #history #Election2016
,0.765103
Video: VIDEO NJ primary election #election2016
,0.99971
Hillary vs Trump - Round 2: "Thrilla in TrumpHilla" #CNN #politics #Election2016 #Democrats
,0.656629
Auntie AND said during #Election2016 #FollowTheMoney ...so uh 1 +…
,0.827404
#DonaldTrump is still obsessing over the election. How pathetic! #FakeNews #MAGA? #Election2016
,0.992892
"wow, we didn't realize…
,0.466967
Single Women Are Now the Most Potent Political Force in America #vote #election2016
,0.103676
We TOLD ALL OF YOU he'd do this, warned during #Election2016 so can we finally just say
,0.538072
Report seems shaky but likely not entirely inaccurate. Slow registration disenfranchised PA voters in #Election2016.
,0.200631
#Russian agents #hacked #US #voting system manufacturer before #US #Election2016 – report
,0.985992
Top-Secret NSA Report Details Russian Hacking Effort Before 2016 Election. #RussianHacking #NSAleak #Election2016
,0.0361163
Who is the accused leaker? #Election2016 #RussianHacking #RealityWinner #NSA #NSAleak #NSAleaker
,0.646753
The latest The Social Network Analysis Daily! Thanks to #election2016 #ethics
,0.306796
#Comey was the most patriotic government employee when he released info about #Hillary just before…
,0.986532
We know the dangers, yet focused on distractions like Hillary's emails #election2016
,0.562646
i want to know same thing. if #election2016 is found to be illegally tampered ---which looks possible…
,0.344577
Video: Mark Jantzer Council Candidate #election2016
,0.985712
America can't handle the truth? #Election2016 fixed by #TrumpRussia.. No…
,0.624099
Video: General Election today #election2016
,0.736528
North Carolina County Sued For Discriminating Against Black Voters #blacklivesmatter #Election2016
,0.995589
#COLLUSION .@onetoughnerd #DSCC #DCCC ~ Deliberately #stealing the #election2016 ~~~ #ELECTORAL WHAT?
,0.510719
#COUNT ME IN -- ACTIVE #FULLTIME (ENTIRE #FREETIME) SINCE #ELECTION2016 WILL #NEVERGIVEUP. #COMMITTED TO THE…
,0.88337
Video: Last Day for Early Voting in Runoff Elections #election2016
,0.245733
Senator: Russian cyberattack on US election was even bigger than leaked NSA… #Nsa #Hacking #Election2016 #Leaks
,0.75806
“There’s a distinct effort to create circumstances of illegitimacy…
,0.891797
high number voters were disallowed thanks to #GOP #RUSSIA IN #Election2016 ✅ #Trumponly won by 70K votes in 3 Key districts ✅
,0.248604
Proof of #Kremlin meddling in #Election2016 is #Trump Now ask the "left" worldwide to end collaboratin…
